d,f,c,thre_inc,n_modes,n_fvs,svm_acc,svm_std,lda_acc,lda_std
1,0,0,10,8,152,0.8533,0.0476,0.8233,0.0359
1,0,0,20,8,312,0.8733,0.0367,0.8300,0.0371
1,0,0,25,8,392,0.8850,0.0444,0.8417,0.0496
1,0,0,30,8,472,0.8750,0.0461,0.8400,0.0455
1,0,0,35,8,552,0.8883,0.0548,0.8433,0.0448
1,0,0,40,8,632,0.8867,0.0458,0.8333,0.0415
1,0,0,45,8,712,0.8800,0.0464,0.8500,0.0543
1,0,0,50,8,792,0.8850,0.0462,0.8433,0.0473
1,0,0,55,8,872,0.8833,0.0506,0.8333,0.0365
1,0,0,60,8,952,0.8850,0.0462,0.8567,0.0410
1,0,0,65,8,1032,0.8783,0.0466,0.8383,0.0500
1,0,0,70,8,1112,0.8900,0.0554,0.8567,0.0461
1,0,0,10,10,190,0.8550,0.0478,0.8167,0.0387
1,0,0,20,10,390,0.8883,0.0415,0.8300,0.0476
1,0,0,25,10,490,0.8617,0.0478,0.8367,0.0536
1,0,0,30,10,590,0.8783,0.0495,0.8450,0.0511
1,0,0,35,10,690,0.8800,0.0464,0.8383,0.0663
1,0,0,40,10,790,0.8667,0.0543,0.8417,0.0569
1,0,0,45,10,890,0.8750,0.0367,0.8550,0.0543
1,0,0,50,10,990,0.8800,0.0452,0.8450,0.0495
1,0,0,55,10,1090,0.8850,0.0502,0.8383,0.0628
1,0,0,60,10,1190,0.8700,0.0504,0.8467,0.0482
1,0,0,65,10,1290,0.8717,0.0466,0.8517,0.0560
1,0,0,70,10,1390,0.8817,0.0450,0.8533,0.0547
1,0,0,10,12,228,0.8733,0.0539,0.8167,0.0483
1,0,0,20,12,468,0.8783,0.0543,0.8267,0.0528
1,0,0,25,12,588,0.8750,0.0496,0.8517,0.0418
1,0,0,30,12,708,0.8883,0.0350,0.8450,0.0500
1,0,0,35,12,828,0.8817,0.0418,0.8500,0.0527
1,0,0,40,12,948,0.8750,0.0569,0.8450,0.0483
1,0,0,45,12,1068,0.8783,0.0472,0.8600,0.0484
1,0,0,50,12,1188,0.8817,0.0474,0.8600,0.0442
1,0,0,55,12,1308,0.8917,0.0443,0.8450,0.0454
1,0,0,60,12,1428,0.8717,0.0601,0.8517,0.0535
1,0,0,65,12,1548,0.8767,0.0467,0.8550,0.0538
1,0,0,70,12,1668,0.8717,0.0538,0.8633,0.0476
1,0,0,10,14,266,0.8733,0.0496,0.8350,0.0639
1,0,0,20,14,546,0.8783,0.0633,0.8467,0.0440
1,0,0,25,14,686,0.8767,0.0448,0.8433,0.0507
1,0,0,30,14,826,0.8800,0.0510,0.8400,0.0473
1,0,0,35,14,966,0.8833,0.0522,0.8467,0.0618
1,0,0,40,14,1106,0.8817,0.0462,0.8483,0.0589
1,0,0,45,14,1246,0.8750,0.0389,0.8533,0.0595
1,0,0,50,14,1386,0.8950,0.0454,0.8600,0.0512
1,0,0,55,14,1526,0.8833,0.0453,0.8533,0.0618
1,0,0,60,14,1666,0.8933,0.0544,0.8633,0.0581
1,0,0,65,14,1806,0.8933,0.0442,0.8583,0.0659
1,0,0,70,14,1946,0.8833,0.0494,0.8650,0.0584
1,0,0,10,16,304,0.8783,0.0489,0.8333,0.0553
1,0,0,20,16,624,0.8800,0.0542,0.8417,0.0569
1,0,0,25,16,784,0.8833,0.0365,0.8317,0.0565
1,0,0,30,16,944,0.8783,0.0538,0.8400,0.0490
1,0,0,35,16,1104,0.8883,0.0489,0.8483,0.0575
1,0,0,40,16,1264,0.8917,0.0455,0.8383,0.0466
1,0,0,45,16,1424,0.8800,0.0371,0.8450,0.0592
1,0,0,50,16,1584,0.8933,0.0291,0.8533,0.0542
1,0,0,55,16,1744,0.8917,0.0271,0.8467,0.0493
1,0,0,60,16,1904,0.8783,0.0506,0.8533,0.0547
1,0,0,65,16,2064,0.8883,0.0522,0.8550,0.0663
1,0,0,70,16,2224,0.8850,0.0486,0.8583,0.0512
1,0,0,10,18,342,0.8817,0.0418,0.8417,0.0597
1,0,0,20,18,702,0.8733,0.0620,0.8450,0.0533
1,0,0,25,18,882,0.8867,0.0332,0.8467,0.0552
1,0,0,30,18,1062,0.8683,0.0545,0.8433,0.0549
1,0,0,35,18,1242,0.8900,0.0523,0.8583,0.0523
1,0,0,40,18,1422,0.8883,0.0495,0.8433,0.0528
1,0,0,45,18,1602,0.8783,0.0454,0.8450,0.0650
1,0,0,50,18,1782,0.8683,0.0311,0.8483,0.0513
1,0,0,55,18,1962,0.8800,0.0314,0.8583,0.0473
1,0,0,60,18,2142,0.8917,0.0455,0.8517,0.0594
1,0,0,65,18,2322,0.8750,0.0484,0.8500,0.0582
1,0,0,70,18,2502,0.8917,0.0443,0.8450,0.0573
1,0,0,10,20,380,0.8750,0.0449,0.8267,0.0512
1,0,0,20,20,780,0.8833,0.0373,0.8417,0.0554
1,0,0,25,20,980,0.8867,0.0400,0.8467,0.0510
1,0,0,30,20,1180,0.8783,0.0558,0.8417,0.0620
1,0,0,35,20,1380,0.8667,0.0380,0.8467,0.0531
1,0,0,40,20,1580,0.8783,0.0472,0.8400,0.0533
1,0,0,45,20,1780,0.8767,0.0359,0.8450,0.0606
1,0,0,50,20,1980,0.8700,0.0414,0.8517,0.0456
1,0,0,55,20,2180,0.8900,0.0351,0.8617,0.0578
1,0,0,60,20,2380,0.8800,0.0504,0.8517,0.0647
1,0,0,65,20,2580,0.8850,0.0480,0.8533,0.0562
1,0,0,70,20,2780,0.8783,0.0317,0.8633,0.0542
1,0,0,10,22,418,0.8783,0.0422,0.8217,0.0428
1,0,0,20,22,858,0.8683,0.0468,0.8333,0.0483
1,0,0,25,22,1078,0.8800,0.0314,0.8433,0.0559
1,0,0,30,22,1298,0.8700,0.0452,0.8400,0.0597
1,0,0,35,22,1518,0.8767,0.0517,0.8500,0.0428
1,0,0,40,22,1738,0.8817,0.0404,0.8433,0.0517
1,0,0,45,22,1958,0.8733,0.0523,0.8417,0.0620
1,0,0,50,22,2178,0.8633,0.0420,0.8650,0.0524
1,0,0,55,22,2398,0.8667,0.0380,0.8517,0.0608
1,0,0,60,22,2618,0.8750,0.0423,0.8600,0.0549
1,0,0,65,22,2838,0.8750,0.0367,0.8433,0.0655
1,0,0,70,22,3058,0.8783,0.0248,0.8650,0.0535
1,0,0,10,24,456,0.8867,0.0379,0.8300,0.0552
1,0,0,20,24,936,0.8717,0.0517,0.8317,0.0550
1,0,0,25,24,1176,0.8800,0.0323,0.8467,0.0526
1,0,0,30,24,1416,0.8683,0.0361,0.8500,0.0494
1,0,0,35,24,1656,0.8667,0.0373,0.8517,0.0639
1,0,0,40,24,1896,0.8683,0.0474,0.8483,0.0560
1,0,0,45,24,2136,0.8750,0.0490,0.8483,0.0603
1,0,0,50,24,2376,0.8700,0.0386,0.8533,0.0526
1,0,0,55,24,2616,0.8733,0.0389,0.8500,0.0606
1,0,0,60,24,2856,0.8683,0.0444,0.8633,0.0581
1,0,0,65,24,3096,0.8817,0.0337,0.8583,0.0642
1,0,0,70,24,3336,0.8817,0.0353,0.8683,0.0508
1,0,1,10,4,148,0.8650,0.0468,0.8183,0.0398
1,0,1,20,4,308,0.8583,0.0479,0.8217,0.0543
1,0,1,25,4,388,0.8667,0.0387,0.8383,0.0489
1,0,1,30,4,468,0.8650,0.0450,0.8433,0.0517
1,0,1,35,4,548,0.8700,0.0332,0.8467,0.0452
1,0,1,40,4,628,0.8683,0.0411,0.8367,0.0420
1,0,1,45,4,708,0.8683,0.0361,0.8350,0.0502
1,0,1,50,4,788,0.8717,0.0435,0.8467,0.0440
1,0,1,55,4,868,0.8617,0.0506,0.8250,0.0449
1,0,1,60,4,948,0.8683,0.0480,0.8433,0.0461
1,0,1,65,4,1028,0.8733,0.0389,0.8417,0.0455
1,0,1,70,4,1108,0.8567,0.0461,0.8567,0.0473
1,0,1,10,6,222,0.8800,0.0356,0.8233,0.0382
1,0,1,20,6,462,0.8783,0.0495,0.8333,0.0447
1,0,1,25,6,582,0.8700,0.0340,0.8317,0.0383
1,0,1,30,6,702,0.8733,0.0374,0.8433,0.0423
1,0,1,35,6,822,0.8800,0.0306,0.8367,0.0414
1,0,1,40,6,942,0.8567,0.0461,0.8300,0.0332
1,0,1,45,6,1062,0.8850,0.0302,0.8350,0.0383
1,0,1,50,6,1182,0.8783,0.0358,0.8483,0.0425
1,0,1,55,6,1302,0.8733,0.0442,0.8467,0.0433
1,0,1,60,6,1422,0.8867,0.0356,0.8517,0.0450
1,0,1,65,6,1542,0.8700,0.0332,0.8500,0.0387
1,0,1,70,6,1662,0.8750,0.0443,0.8500,0.0373
1,0,1,10,8,296,0.8717,0.0373,0.8333,0.0387
1,0,1,20,8,616,0.8767,0.0403,0.8383,0.0358
1,0,1,25,8,776,0.8850,0.0425,0.8350,0.0480
1,0,1,30,8,936,0.8817,0.0369,0.8400,0.0396
1,0,1,35,8,1096,0.8850,0.0353,0.8500,0.0447
1,0,1,40,8,1256,0.8767,0.0429,0.8467,0.0245
1,0,1,45,8,1416,0.8833,0.0279,0.8417,0.0473
1,0,1,50,8,1576,0.8800,0.0287,0.8567,0.0343
1,0,1,55,8,1736,0.8850,0.0383,0.8517,0.0311
1,0,1,60,8,1896,0.8750,0.0318,0.8583,0.0382
1,0,1,65,8,2056,0.8767,0.0359,0.8633,0.0470
1,0,1,70,8,2216,0.8717,0.0334,0.8617,0.0334
1,0,1,10,10,370,0.8683,0.0361,0.8350,0.0263
1,0,1,20,10,770,0.8667,0.0373,0.8417,0.0367
1,0,1,25,10,970,0.8733,0.0473,0.8417,0.0423
1,0,1,30,10,1170,0.8683,0.0369,0.8483,0.0468
1,0,1,35,10,1370,0.8550,0.0409,0.8567,0.0403
1,0,1,40,10,1570,0.8650,0.0229,0.8467,0.0427
1,0,1,45,10,1770,0.8667,0.0357,0.8550,0.0402
1,0,1,50,10,1970,0.8750,0.0455,0.8600,0.0335
1,0,1,55,10,2170,0.8767,0.0327,0.8567,0.0351
1,0,1,60,10,2370,0.8783,0.0358,0.8617,0.0350
1,0,1,65,10,2570,0.8850,0.0425,0.8583,0.0281
1,0,1,70,10,2770,0.8767,0.0351,0.8783,0.0325
1,0,1,10,12,444,0.8683,0.0418,0.8267,0.0410
1,0,1,20,12,924,0.8800,0.0386,0.8383,0.0478
1,0,1,25,12,1164,0.8667,0.0477,0.8417,0.0518
1,0,1,30,12,1404,0.8733,0.0291,0.8467,0.0420
1,0,1,35,12,1644,0.8667,0.0500,0.8500,0.0415
1,0,1,40,12,1884,0.8767,0.0429,0.8567,0.0335
1,0,1,45,12,2124,0.8600,0.0260,0.8483,0.0513
1,0,1,50,12,2364,0.8767,0.0423,0.8650,0.0376
1,0,1,55,12,2604,0.8783,0.0342,0.8533,0.0433
1,0,1,60,12,2844,0.8783,0.0317,0.8583,0.0449
1,0,1,65,12,3084,0.8733,0.0343,0.8450,0.0441
1,0,1,70,12,3324,0.8733,0.0484,0.8700,0.0340
1,0,1,10,14,518,0.8867,0.0364,0.8400,0.0467
1,0,1,20,14,1078,0.8750,0.0359,0.8550,0.0454
1,0,1,25,14,1358,0.8750,0.0443,0.8617,0.0334
1,0,1,30,14,1638,0.8850,0.0293,0.8533,0.0504
1,0,1,35,14,1918,0.8767,0.0467,0.8483,0.0480
1,0,1,40,14,2198,0.8733,0.0327,0.8550,0.0325
1,0,1,45,14,2478,0.8617,0.0358,0.8650,0.0411
1,0,1,50,14,2758,0.8900,0.0416,0.8633,0.0440
1,0,1,55,14,3038,0.8700,0.0245,0.8633,0.0386
1,0,1,60,14,3318,0.8883,0.0422,0.8550,0.0527
1,0,1,65,14,3598,0.8783,0.0395,0.8633,0.0414
1,0,1,70,14,3878,0.8817,0.0444,0.8767,0.0382
1,0,1,10,16,592,0.8867,0.0296,0.8400,0.0389
1,0,1,20,16,1232,0.8683,0.0383,0.8450,0.0441
1,0,1,25,16,1552,0.8900,0.0351,0.8483,0.0502
1,0,1,30,16,1872,0.8800,0.0379,0.8550,0.0495
1,0,1,35,16,2192,0.8767,0.0416,0.8717,0.0460
1,0,1,40,16,2512,0.8817,0.0329,0.8567,0.0382
1,0,1,45,16,2832,0.8750,0.0310,0.8633,0.0433
1,0,1,50,16,3152,0.8867,0.0420,0.8633,0.0464
1,0,1,55,16,3472,0.8900,0.0382,0.8700,0.0371
1,0,1,60,16,3792,0.8883,0.0495,0.8700,0.0440
1,0,1,65,16,4112,0.8767,0.0281,0.8617,0.0388
1,0,1,70,16,4432,0.8917,0.0455,0.8583,0.0473
1,0,1,10,18,666,0.8900,0.0309,0.8400,0.0343
1,0,1,20,18,1386,0.8833,0.0258,0.8500,0.0453
1,0,1,25,18,1746,0.8717,0.0358,0.8550,0.0495
1,0,1,30,18,2106,0.8733,0.0429,0.8567,0.0461
1,0,1,35,18,2466,0.8850,0.0462,0.8633,0.0510
1,0,1,40,18,2826,0.8783,0.0366,0.8700,0.0332
1,0,1,45,18,3186,0.8783,0.0334,0.8533,0.0515
1,0,1,50,18,3546,0.8800,0.0414,0.8733,0.0478
1,0,1,55,18,3906,0.8917,0.0367,0.8700,0.0420
1,0,1,60,18,4266,0.8883,0.0350,0.8767,0.0429
1,0,1,65,18,4626,0.8850,0.0311,0.8650,0.0550
1,0,1,70,18,4986,0.8850,0.0337,0.8650,0.0502
1,0,1,10,20,740,0.8800,0.0256,0.8350,0.0425
1,0,1,20,20,1540,0.8883,0.0506,0.8533,0.0407
1,0,1,25,20,1940,0.8900,0.0389,0.8533,0.0386
1,0,1,30,20,2340,0.8783,0.0279,0.8633,0.0446
1,0,1,35,20,2740,0.8900,0.0403,0.8617,0.0500
1,0,1,40,20,3140,0.8900,0.0436,0.8633,0.0400
1,0,1,45,20,3540,0.8817,0.0320,0.8533,0.0364
1,0,1,50,20,3940,0.8833,0.0342,0.8683,0.0456
1,0,1,55,20,4340,0.8867,0.0256,0.8750,0.0310
1,0,1,60,20,4740,0.8783,0.0428,0.8717,0.0448
1,0,1,65,20,5140,0.8883,0.0317,0.8633,0.0504
1,0,1,70,20,5540,0.8850,0.0398,0.8767,0.0389
1,0,1,10,22,814,0.8900,0.0249,0.8417,0.0410
1,0,1,20,22,1694,0.8833,0.0394,0.8567,0.0374
1,0,1,25,22,2134,0.8867,0.0420,0.8617,0.0448
1,0,1,30,22,2574,0.8933,0.0343,0.8600,0.0448
1,0,1,35,22,3014,0.8917,0.0291,0.8617,0.0422
1,0,1,40,22,3454,0.8900,0.0396,0.8667,0.0365
1,0,1,45,22,3894,0.8850,0.0329,0.8583,0.0484
1,0,1,50,22,4334,0.8783,0.0395,0.8617,0.0342
1,0,1,55,22,4774,0.8917,0.0310,0.8817,0.0361
1,0,1,60,22,5214,0.8883,0.0325,0.8617,0.0489
1,0,1,65,22,5654,0.8900,0.0260,0.8650,0.0425
1,0,1,70,22,6094,0.8900,0.0382,0.8867,0.0364
1,0,1,10,24,888,0.8917,0.0300,0.8400,0.0442
1,0,1,20,24,1848,0.8950,0.0517,0.8683,0.0311
1,0,1,25,24,2328,0.8750,0.0327,0.8583,0.0436
1,0,1,30,24,2808,0.8983,0.0229,0.8650,0.0353
1,0,1,35,24,3288,0.8833,0.0453,0.8667,0.0459
1,0,1,40,24,3768,0.8800,0.0407,0.8600,0.0374
1,0,1,45,24,4248,0.8833,0.0298,0.8567,0.0436
1,0,1,50,24,4728,0.8883,0.0317,0.8733,0.0382
1,0,1,55,24,5208,0.8933,0.0260,0.8783,0.0380
1,0,1,60,24,5688,0.8900,0.0335,0.8683,0.0468
1,0,1,65,24,6168,0.8967,0.0379,0.8700,0.0427
1,0,1,70,24,6648,0.8917,0.0417,0.8900,0.0416
1,1,0,10,4,148,0.8700,0.0718,0.8250,0.0569
1,1,0,20,4,308,0.8767,0.0684,0.8400,0.0564
1,1,0,25,4,388,0.8750,0.0588,0.8333,0.0587
1,1,0,30,4,468,0.8733,0.0680,0.8400,0.0620
1,1,0,35,4,548,0.8850,0.0570,0.8483,0.0535
1,1,0,40,4,628,0.8883,0.0615,0.8450,0.0495
1,1,0,45,4,708,0.8800,0.0440,0.8483,0.0550
1,1,0,50,4,788,0.8917,0.0539,0.8567,0.0554
1,1,0,55,4,868,0.8833,0.0543,0.8567,0.0539
1,1,0,60,4,948,0.8867,0.0627,0.8533,0.0515
1,1,0,65,4,1028,0.8850,0.0497,0.8483,0.0462
1,1,0,70,4,1108,0.8833,0.0667,0.8667,0.0494
1,1,0,10,6,222,0.8733,0.0478,0.8300,0.0591
1,1,0,20,6,462,0.8967,0.0440,0.8533,0.0379
1,1,0,25,6,582,0.9000,0.0422,0.8583,0.0417
1,1,0,30,6,702,0.8833,0.0558,0.8683,0.0462
1,1,0,35,6,822,0.8883,0.0543,0.8533,0.0452
1,1,0,40,6,942,0.8783,0.0563,0.8500,0.0435
1,1,0,45,6,1062,0.8800,0.0433,0.8617,0.0448
1,1,0,50,6,1182,0.9083,0.0389,0.8583,0.0549
1,1,0,55,6,1302,0.8833,0.0441,0.8633,0.0493
1,1,0,60,6,1422,0.8917,0.0423,0.8700,0.0414
1,1,0,65,6,1542,0.8933,0.0583,0.8667,0.0465
1,1,0,70,6,1662,0.8867,0.0526,0.8617,0.0601
1,1,0,10,8,296,0.8700,0.0581,0.8400,0.0507
1,1,0,20,8,616,0.8917,0.0410,0.8467,0.0407
1,1,0,25,8,776,0.8833,0.0453,0.8567,0.0448
1,1,0,30,8,936,0.8850,0.0491,0.8567,0.0429
1,1,0,35,8,1096,0.8800,0.0576,0.8600,0.0544
1,1,0,40,8,1256,0.8900,0.0517,0.8600,0.0429
1,1,0,45,8,1416,0.9033,0.0400,0.8617,0.0506
1,1,0,50,8,1576,0.8967,0.0400,0.8633,0.0470
1,1,0,55,8,1736,0.9017,0.0468,0.8617,0.0527
1,1,0,60,8,1896,0.8967,0.0470,0.8700,0.0379
1,1,0,65,8,2056,0.8817,0.0486,0.8633,0.0420
1,1,0,70,8,2216,0.8933,0.0351,0.8700,0.0414
1,1,0,10,10,370,0.8817,0.0524,0.8317,0.0508
1,1,0,20,10,770,0.9000,0.0365,0.8517,0.0545
1,1,0,25,10,970,0.8950,0.0409,0.8467,0.0482
1,1,0,30,10,1170,0.8983,0.0361,0.8650,0.0540
1,1,0,35,10,1370,0.8883,0.0506,0.8517,0.0513
1,1,0,40,10,1570,0.8900,0.0396,0.8533,0.0515
1,1,0,45,10,1770,0.8850,0.0418,0.8550,0.0563
1,1,0,50,10,1970,0.8917,0.0479,0.8650,0.0580
1,1,0,55,10,2170,0.8800,0.0510,0.8583,0.0554
1,1,0,60,10,2370,0.8883,0.0325,0.8583,0.0569
1,1,0,65,10,2570,0.8867,0.0547,0.8600,0.0539
1,1,0,70,10,2770,0.8917,0.0479,0.8600,0.0490
1,1,0,10,12,444,0.8950,0.0506,0.8267,0.0501
1,1,0,20,12,924,0.8917,0.0518,0.8450,0.0563
1,1,0,25,12,1164,0.8833,0.0365,0.8467,0.0504
1,1,0,30,12,1404,0.8883,0.0466,0.8600,0.0554
1,1,0,35,12,1644,0.8733,0.0455,0.8567,0.0507
1,1,0,40,12,1884,0.9000,0.0477,0.8633,0.0521
1,1,0,45,12,2124,0.9000,0.0558,0.8617,0.0587
1,1,0,50,12,2364,0.9000,0.0415,0.8633,0.0504
1,1,0,55,12,2604,0.8883,0.0380,0.8650,0.0550
1,1,0,60,12,2844,0.8983,0.0383,0.8717,0.0533
1,1,0,65,12,3084,0.8800,0.0433,0.8683,0.0570
1,1,0,70,12,3324,0.8883,0.0435,0.8617,0.0543
1,1,0,10,14,518,0.8783,0.0402,0.8333,0.0596
1,1,0,20,14,1078,0.9017,0.0431,0.8550,0.0517
1,1,0,25,14,1358,0.8950,0.0325,0.8650,0.0560
1,1,0,30,14,1638,0.8967,0.0356,0.8617,0.0592
1,1,0,35,14,1918,0.8883,0.0415,0.8617,0.0558
1,1,0,40,14,2198,0.8983,0.0337,0.8483,0.0598
1,1,0,45,14,2478,0.8933,0.0512,0.8650,0.0570
1,1,0,50,14,2758,0.9017,0.0353,0.8750,0.0528
1,1,0,55,14,3038,0.8967,0.0420,0.8800,0.0547
1,1,0,60,14,3318,0.9000,0.0415,0.8700,0.0581
1,1,0,65,14,3598,0.8917,0.0396,0.8583,0.0616
1,1,0,70,14,3878,0.8933,0.0478,0.8717,0.0495
1,1,0,10,16,592,0.8850,0.0486,0.8383,0.0527
1,1,0,20,16,1232,0.8900,0.0327,0.8533,0.0531
1,1,0,25,16,1552,0.8883,0.0380,0.8617,0.0511
1,1,0,30,16,1872,0.8867,0.0427,0.8650,0.0598
1,1,0,35,16,2192,0.8800,0.0493,0.8733,0.0611
1,1,0,40,16,2512,0.8817,0.0425,0.8667,0.0500
1,1,0,45,16,2832,0.8900,0.0367,0.8650,0.0550
1,1,0,50,16,3152,0.9017,0.0480,0.8717,0.0610
1,1,0,55,16,3472,0.9000,0.0279,0.8667,0.0489
1,1,0,60,16,3792,0.9000,0.0435,0.8750,0.0554
1,1,0,65,16,4112,0.8950,0.0460,0.8783,0.0563
1,1,0,70,16,4432,0.8867,0.0433,0.8717,0.0522
1,1,0,10,18,666,0.8833,0.0422,0.8483,0.0437
1,1,0,20,18,1386,0.8933,0.0436,0.8583,0.0554
1,1,0,25,18,1746,0.9000,0.0373,0.8600,0.0564
1,1,0,30,18,2106,0.8917,0.0300,0.8667,0.0527
1,1,0,35,18,2466,0.8817,0.0508,0.8633,0.0576
1,1,0,40,18,2826,0.8917,0.0327,0.8617,0.0553
1,1,0,45,18,3186,0.8900,0.0367,0.8667,0.0587
1,1,0,50,18,3546,0.8900,0.0335,0.8733,0.0549
1,1,0,55,18,3906,0.8967,0.0245,0.8750,0.0588
1,1,0,60,18,4266,0.8850,0.0391,0.8683,0.0634
1,1,0,65,18,4626,0.8800,0.0552,0.8717,0.0592
1,1,0,70,18,4986,0.8867,0.0414,0.8750,0.0544
1,1,0,10,20,740,0.8767,0.0461,0.8500,0.0568
1,1,0,20,20,1540,0.8950,0.0373,0.8550,0.0489
1,1,0,25,20,1940,0.9017,0.0361,0.8633,0.0547
1,1,0,30,20,2340,0.8900,0.0396,0.8783,0.0553
1,1,0,35,20,2740,0.8850,0.0519,0.8733,0.0554
1,1,0,40,20,3140,0.9033,0.0371,0.8667,0.0606
1,1,0,45,20,3540,0.8933,0.0484,0.8667,0.0658
1,1,0,50,20,3940,0.8917,0.0423,0.8733,0.0573
1,1,0,55,20,4340,0.8783,0.0409,0.8733,0.0554
1,1,0,60,20,4740,0.8817,0.0486,0.8717,0.0553
1,1,0,65,20,5140,0.8917,0.0479,0.8783,0.0538
1,1,0,70,20,5540,0.8933,0.0583,0.8750,0.0534
1,1,0,10,22,814,0.8800,0.0393,0.8467,0.0510
1,1,0,20,22,1694,0.8900,0.0473,0.8517,0.0612
1,1,0,25,22,2134,0.8850,0.0425,0.8617,0.0654
1,1,0,30,22,2574,0.8867,0.0427,0.8567,0.0624
1,1,0,35,22,3014,0.8900,0.0436,0.8683,0.0580
1,1,0,40,22,3454,0.8883,0.0380,0.8667,0.0592
1,1,0,45,22,3894,0.8950,0.0428,0.8750,0.0629
1,1,0,50,22,4334,0.8933,0.0396,0.8767,0.0512
1,1,0,55,22,4774,0.8833,0.0401,0.8817,0.0550
1,1,0,60,22,5214,0.8900,0.0374,0.8783,0.0641
1,1,0,65,22,5654,0.8983,0.0565,0.8767,0.0588
1,1,0,70,22,6094,0.8967,0.0356,0.8717,0.0538
1,1,0,10,24,888,0.8800,0.0340,0.8500,0.0548
1,1,0,20,24,1848,0.8850,0.0376,0.8550,0.0538
1,1,0,25,24,2328,0.8867,0.0433,0.8700,0.0510
1,1,0,30,24,2808,0.8883,0.0489,0.8633,0.0623
1,1,0,35,24,3288,0.8817,0.0468,0.8783,0.0533
1,1,0,40,24,3768,0.9017,0.0329,0.8683,0.0598
1,1,0,45,24,4248,0.8783,0.0454,0.8683,0.0570
1,1,0,50,24,4728,0.8867,0.0446,0.8750,0.0501
1,1,0,55,24,5208,0.8883,0.0317,0.8567,0.0593
1,1,0,60,24,5688,0.8967,0.0287,0.8717,0.0633
1,1,0,65,24,6168,0.8850,0.0580,0.8750,0.0607
1,1,0,70,24,6648,0.8850,0.0425,0.8767,0.0573
1,1,1,10,4,220,0.8733,0.0533,0.8367,0.0440
1,1,1,20,4,460,0.8783,0.0373,0.8400,0.0507
1,1,1,25,4,580,0.8883,0.0428,0.8400,0.0517
1,1,1,30,4,700,0.8800,0.0414,0.8400,0.0507
1,1,1,35,4,820,0.8733,0.0554,0.8483,0.0497
1,1,1,40,4,940,0.8700,0.0446,0.8467,0.0433
1,1,1,45,4,1060,0.8733,0.0403,0.8467,0.0440
1,1,1,50,4,1180,0.8733,0.0382,0.8483,0.0508
1,1,1,55,4,1300,0.8733,0.0549,0.8500,0.0483
1,1,1,60,4,1420,0.8800,0.0591,0.8533,0.0458
1,1,1,65,4,1540,0.8783,0.0358,0.8450,0.0460
1,1,1,70,4,1660,0.8800,0.0427,0.8583,0.0501
1,1,1,10,6,330,0.8817,0.0398,0.8400,0.0423
1,1,1,20,6,690,0.8867,0.0427,0.8533,0.0476
1,1,1,25,6,870,0.8900,0.0374,0.8650,0.0468
1,1,1,30,6,1050,0.8833,0.0342,0.8617,0.0587
1,1,1,35,6,1230,0.8883,0.0342,0.8617,0.0478
1,1,1,40,6,1410,0.8917,0.0417,0.8567,0.0429
1,1,1,45,6,1590,0.8850,0.0383,0.8550,0.0483
1,1,1,50,6,1770,0.8883,0.0299,0.8667,0.0471
1,1,1,55,6,1950,0.8850,0.0411,0.8717,0.0553
1,1,1,60,6,2130,0.8933,0.0467,0.8667,0.0489
1,1,1,65,6,2310,0.8833,0.0350,0.8567,0.0478
1,1,1,70,6,2490,0.8933,0.0335,0.8800,0.0414
1,1,1,10,8,440,0.8850,0.0462,0.8350,0.0431
1,1,1,20,8,920,0.8900,0.0429,0.8517,0.0437
1,1,1,25,8,1160,0.8767,0.0436,0.8500,0.0477
1,1,1,30,8,1400,0.9000,0.0350,0.8533,0.0427
1,1,1,35,8,1640,0.8833,0.0333,0.8583,0.0496
1,1,1,40,8,1880,0.8850,0.0320,0.8617,0.0342
1,1,1,45,8,2120,0.8983,0.0283,0.8600,0.0436
1,1,1,50,8,2360,0.8750,0.0455,0.8700,0.0433
1,1,1,55,8,2600,0.8767,0.0335,0.8617,0.0402
1,1,1,60,8,2840,0.8833,0.0357,0.8717,0.0460
1,1,1,65,8,3080,0.8833,0.0401,0.8667,0.0477
1,1,1,70,8,3320,0.8883,0.0342,0.8667,0.0428
1,1,1,10,10,550,0.8850,0.0486,0.8500,0.0459
1,1,1,20,10,1150,0.8717,0.0350,0.8433,0.0544
1,1,1,25,10,1450,0.8717,0.0358,0.8517,0.0404
1,1,1,30,10,1750,0.8717,0.0422,0.8533,0.0504
1,1,1,35,10,2050,0.8650,0.0474,0.8533,0.0458
1,1,1,40,10,2350,0.8683,0.0241,0.8483,0.0497
1,1,1,45,10,2650,0.8717,0.0299,0.8533,0.0493
1,1,1,50,10,2950,0.8767,0.0327,0.8650,0.0418
1,1,1,55,10,3250,0.8617,0.0409,0.8650,0.0376
1,1,1,60,10,3550,0.8733,0.0429,0.8633,0.0493
1,1,1,65,10,3850,0.8667,0.0459,0.8617,0.0358
1,1,1,70,10,4150,0.8800,0.0340,0.8733,0.0382
1,1,1,10,12,660,0.8833,0.0365,0.8400,0.0473
1,1,1,20,12,1380,0.8900,0.0359,0.8467,0.0440
1,1,1,25,12,1740,0.8783,0.0380,0.8517,0.0462
1,1,1,30,12,2100,0.8967,0.0427,0.8550,0.0435
1,1,1,35,12,2460,0.8750,0.0449,0.8583,0.0417
1,1,1,40,12,2820,0.8867,0.0332,0.8583,0.0382
